"","id","rank","workers","company","url","state_l","state_s","city","metro","growth","revenue","industry","yrs_on_list"
"1407",26479,1407,60,"Affinity Group Management","affinity-group-management","Missouri","MO","Kansas City","Kansas City MO-KS",305,14040157,"Real Estate",1
"1408",25970,1408,18,"The Talance Group","the-talance-group","Texas","TX","Houston","Houston",304,9146425,"Business Products & Services",1
"1409",26315,1409,15,"eSchoolView","eschoolview","Ohio","OH","Columbus","Columbus OH",304,2254000,"Education",1
"1410",25831,1410,2,"Momentum Solutionz","momentum-solutionz","Virginia","VA","Stafford","Washington DC",303,2809354,"IT Services",1
"1411",1167,1411,55,"QueBIT","quebit","New York","NY","Scarsdale","New York City",303,19893669,"IT Services",8
"1412",17319,1412,128,"Varrow","varrow","North Carolina","NC","Greensboro","Greensboro-High Point NC",303,126827890,"IT Services",5
"1413",21461,1413,33,"Mosquito Squad","mosquito-squad","Virginia","VA","Richmond","Richmond VA",303,17162823,"Consumer Products & Services",4
"1414",25441,1414,25,"Crawford Thomas Recruiting","crawford-thomas-recruiting","Florida","FL","Orlando","Orlando FL",303,2995343,"Human Resources",1
"1415",21104,1415,28,"Blue Corona","blue-corona","Maryland","MD","Gaithersburg","Washington DC",302,3832666,"Advertising & Marketing",3
"1416",23313,1416,59,"R3 Strategic Support Group","r3-strategic-support-group","California","CA","Coronado","San Diego",302,7247459,"Government Services",2
"1417",25061,1417,19,"Avant-Garde Solutions","avant-garde-solutions","Massachusetts","MA","Framingham","Boston",302,2055109,"IT Services",1
"1418",21217,1418,48,"ScanDigital","scandigital","California","CA","Torrance","Los Angeles",302,5639978,"Consumer Products & Services",3
"1419",22297,1419,139,"Fulton Communications","fulton-communications","Georgia","GA","Roswell","Atlanta",301,27081128,"Telecommunications",3
"1420",21926,1420,15,"Summerset Professional Grills","summerset-professional-grills","California","CA","Costa Mesa","Los Angeles",300,9086935,"Consumer Products & Services",3
"1421",26019,1421,73,"Kord Technologies","kord-technologies","Alabama","AL","Huntsville","Huntsville AL",300,10914481,"Government Services",1
"1422",23444,1422,19,"Bell Sports Marketing","bell-sports-marketing","Arizona","AZ","Scottsdale","Phoenix",300,6357000,"Retail",2
"1423",26262,1423,42,"WOW Baking Company","wow-baking-company","Washington","WA","Kent","Seattle",300,4976268,"Food & Beverage",1
"1424",743,1424,1107,"Medical Solutions","medical-solutions","Nebraska","NE","Omaha","Omaha-Council Bluffs NE-IA",300,126183946,"Health",7
"1425",21477,1425,197,"SMRC","smrc","Virginia","VA","Sterling","Washington DC",300,11837259,"Government Services",3
"1426",24099,1426,45,"Box Office Ticket Sales","box-office-ticket-sales","Nebraska","NE","Omaha","Omaha-Council Bluffs NE-IA",300,22516332,"Consumer Products & Services",2
"1427",26511,1427,10,"Stratus Prep","stratus-prep","New York","NY","New York","New York City",299,4019029,"Education",1
"1428",19831,1428,226,"Accurate Group","accurate-group","Ohio","OH","Cleveland","Cleveland",299,66357754,"Real Estate",4
"1429",20255,1429,167,"Spreadshirt","spreadshirt","Massachusetts","MA","Boston","Boston",299,37716000,"Retail",4
"1430",22451,1430,110,"Azzur Group","azzur-group","Pennsylvania","PA","Willow Grove","Philadelphia",298,11741667,"Health",3
"1431",21151,1431,30,"ESAC","esac","Maryland","MD","Rockville","Washington DC",298,9865740,"Health",3
"1432",26120,1432,53,"GSI","gsi","Georgia","GA","Canton","Atlanta",298,13102565,"IT Services",1
"1433",26378,1433,29,"Element Three","element-three","Indiana","IN","Indianapolis","Indianapolis IN",298,3491616,"Advertising & Marketing",1
"1434",26004,1434,14,"Strategic Wealth Partners","strategic-wealth-partners","Ohio","OH","Independence","Cleveland",297,2623000,"Financial Services",1
"1435",24433,1435,48,"A3 Communications","a3-communications","South Carolina","SC","Irmo","Columbia SC",297,17500015,"IT Services",2
"1436",24814,1436,9,"Energy 1","energy-1","Montana","MT","Bozeman","Bozeman MT",297,2695412,"Energy",1
"1437",25105,1437,14,"Taylor Group Insurance","taylor-group-insurance","Illinois","IL","Chicago","",297,2685065,"Insurance",1
"1438",21748,1438,51,"TSPi","tspi","Virginia","VA","Sterling","Washington DC",297,28459273,"IT Services",3
"1439",25656,1439,38,"LiveLife Fashions","livelife-fashions","California","CA","Los Angeles","Los Angeles",297,16974649,"Consumer Products & Services",1
"1440",19415,1440,24,"Desert Jet","desert-jet","California","CA","Thermal","El Centro CA",296,8753043,"Logistics & Transportation",4
"1441",25851,1441,62,"Hunt Telecommunications","hunt-telecommunications","Louisiana","LA","Metairie","New Orleans-Metairie-Kenner LA",296,16323095,"Telecommunications",1
"1442",25275,1442,18,"G.A.S.","gas","Oklahoma","OK","Elk City","Elk City OK",296,3484108,"Environmental Services",1
"1443",26143,1443,41,"ClearShark","clearshark","Maryland","MD","Hanover","Baltimore",296,95837000,"IT Services",1
"1444",21421,1444,110,"RoundTower Technologies","roundtower-technologies","Ohio","OH","Cincinnati","Cincinnati",295,86597197,"IT Services",3
"1445",369,1445,818,"Mindbody","mindbody","California","CA","San Luis Obispo","San Luis Obispo-Paso Robles CA",295,48716000,"Software",7
"1446",21429,1446,67,"Buildium","buildium","Massachusetts","MA","Boston","Boston",295,7508898,"Software",3
"1447",3824,1447,30,"Falcon Containers","falcon-containers","Texas","TX","Austin","Austin",295,16056603,"Manufacturing",6
"1448",21340,1448,73,"Surge","surge","Washington","WA","Bellevue","Seattle",295,6019187,"IT Services",3
"1449",19851,1449,77,"Invenios","invenios","California","CA","Santa Barbara","Santa Barbara-Santa Maria-Goleta CA",295,12968978,"Manufacturing",4
"1450",26549,1450,13,"Flexible Innovations","flexible-innovations","Texas","TX","Fort Worth","Dallas",295,6878423,"Business Products & Services",1
"1451",26243,1451,1,"Sold Out Solutions","sold-out-solutions","Georgia","GA","Atlanta","Atlanta",295,2889000,"Retail",1
"1452",21547,1452,42,"FLM+","flm","Ohio","OH","Worthington","Columbus OH",294,9513000,"Advertising & Marketing",3
"1453",26213,1453,298,"Purch","purch","New York","NY","New York","New York City",294,62158000,"Media",1
"1454",26391,1454,6,"Katalyst Group","katalyst-group","California","CA","Pacific Palisades","Los Angeles",294,2020634,"Human Resources",1
"1455",26158,1455,1442,"PhysAssist Scribes","physassist-scribes","Texas","TX","Fort Worth","Dallas",294,29313402,"Health",1
"1456",811,1456,372,"Horizontal Integration","horizontal-integration","Minnesota","MN","Minnetonka","Minneapolis",294,44388686,"IT Services",6
"1457",19487,1457,76,"Curse","curse","Alabama","AL","Huntsville","Valley AL",293,24437730,"Media",3
"1458",24652,1458,75,"Double Line Partners","double-line-partners","Texas","TX","Austin","Austin",293,15115000,"Education",1
"1459",25707,1459,56,"Immersion Consulting","immersion-consulting","Maryland","MD","Annapolis","Baltimore",293,16016879,"Government Services",1
"1460",19740,1460,150,"NGP VAN","ngp-van","District of Columbia","DC","Washington","Washington DC",293,19765613,"Software",8
"1461",25986,1461,32,"Red Privet","red-privet","Pennsylvania","PA","Harrisburg","Harrisburg-Carlisle PA",293,2722747,"Business Products & Services",1
"1462",19542,1462,52,"Three Wire Systems","three-wire-systems","Virginia","VA","Falls Church","Washington DC",293,75264568,"Government Services",4
"1463",25803,1463,45,"Daybreak IT Solutions","daybreak-it-solutions","Virginia","VA","Richmond","Richmond VA",292,3263761,"IT Services",1
"1464",25703,1464,32,"E-Aspire IT","e-aspire-it","New Jersey","NJ","Cranbury","Trenton-Ewing NJ",291,3199999,"IT Services",1
"1465",26385,1465,27,"Tallwave","tallwave","Arizona","AZ","Scottsdale","Phoenix",291,2320000,"Business Products & Services",1
"1466",25830,1466,30,"Emergency Planning Management","emergency-planning-management","Virginia","VA","Stafford","Washington DC",291,8056623,"Government Services",1
"1467",25052,1467,115,"H&S Resources","hs-resources","Maryland","MD","Columbia","Baltimore",291,10154334,"Government Services",1
"1468",23990,1468,36,"Executech","executech","Utah","UT","South Jordan","Salt Lake City",291,4806227,"IT Services",2
"1469",23742,1469,22,"Lief Labs","lief-labs","California","CA","Valencia","Los Angeles",291,5390000,"Health",2
"1470",26301,1470,262,"Door To Door Organics","door-to-door-organics","Colorado","CO","Louisville","Boulder CO",291,26577357,"Food & Beverage",1
"1471",24915,1471,15,"KELL Partners","kell-partners","Texas","TX","Austin","Austin",290,2735820,"Business Products & Services",1
"1472",21868,1472,23,"Andiamo Partners","andiamo-partners","New York","NY","New York","New York City",290,8375650,"Human Resources",3
"1473",18239,1473,9,"Dexclusive.com","dexclusivecom","Florida","FL","Pembroke Pines","Miami",290,27824356,"Retail",5
"1474",26186,1474,100,"Freshpet","freshpet","New Jersey","NJ","Secaucus","New York City",290,63150776,"Consumer Products & Services",1
"1475",26561,1475,29,"Chartis Consulting","chartis-consulting","Virginia","VA","Falls Church","Washington DC",290,4948535,"Government Services",1
"1476",26202,1476,20,"Precision Precast Erectors","precision-precast-erectors","Idaho","ID","Worley","",290,3913426,"Construction",1
"1477",25147,1477,11,"Light Efficient Design","light-efficient-design","Illinois","IL","Cary","Chicago",290,9322139,"Manufacturing",1
"1478",24818,1478,11,"DASECO Electrical","daseco-electrical","Massachusetts","MA","Cataumet","Barnstable Town MA",290,2068768,"Energy",1
"1479",24551,1479,272,"FINFROCK","finfrock","Florida","FL","Apopka","Orlando FL",290,87793000,"Construction",2
"1480",22417,1480,15,"Ticketracker","ticketracker","Indiana","IN","Anderson","Anderson IN",290,4531117,"Software",3
"1481",25688,1481,135,"Alta Vista Solutions","alta-vista-solutions","California","CA","Richmond","San Francisco",289,26182331,"Engineering",1
"1482",21016,1482,329,"Brafton","brafton","Massachusetts","MA","Boston","Boston",289,21067059,"Advertising & Marketing",3
"1483",23988,1483,15,"1st Equity Title & Closing Services","1st-equity-title-closing-services","New York","NY","Syosset","New York City",289,3255445,"Real Estate",2
"1484",17307,1484,116,"Employer Flexible","employer-flexible","Texas","TX","Houston","Houston",289,374014369,"Human Resources",5
"1485",513,1485,21,"iMethods","imethods","Florida","FL","Jacksonville","Jacksonville FL",288,10999352,"IT Services",3
"1486",19593,1486,34,"Strategic Communications","strategic-communications","Kentucky","KY","Louisville","Louisville/Jefferson KY-IN",288,97343245,"IT Services",4
"1487",2084,1487,30,"Electrosoft Services","electrosoft-services","Virginia","VA","Reston","Washington DC",288,9362848,"IT Services",5
"1488",21481,1488,31,"Doctors Administrative Solutions","doctors-administrative-solutions","Florida","FL","Tampa","Tampa",288,4964870,"Health",3
"1489",280,1489,2958,"Strike","strike","Texas","TX","The Woodlands","Houston",287,745391133,"Energy",7
"1490",20335,1490,36,"Audacious Inquiry","audacious-inquiry","Maryland","MD","Baltimore","Baltimore",287,9930000,"Software",4
"1491",25959,1491,8,"Edge Partnerships","edge-partnerships","Michigan","MI","Lansing","Lansing-East Lansing MI",287,3224542,"Advertising & Marketing",1
"1492",23075,1492,8,"iDrive Logistics","idrive-logistics","Utah","UT","Lehi","Provo-Orem UT",287,9256732,"Logistics & Transportation",2
"1493",21744,1493,75,"Proxy Personnel","proxy-personnel","District of Columbia","DC","Washington","Washington DC",287,5898094,"Human Resources",3
"1494",21496,1494,41,"ThunderCat Technology","thundercat-technology","Virginia","VA","Reston","Washington DC",287,340162473,"Software",3
"1495",26206,1495,5625,"Menchie's Frozen Yogurt","menchies-frozen-yogurt","California","CA","Encino","Los Angeles",287,190787452,"Food & Beverage",1
"1496",1887,1496,938,"Elwood Staffing","elwood-staffing","Indiana","IN","Columbus","Columbus IN",287,762886000,"Human Resources",6
"1497",23446,1497,134,"Health Catalyst","health-catalyst","Utah","UT","Salt Lake City","Salt Lake City",287,4528272,"Health",2
"1498",23555,1498,25,"Continental Health Alliance","continental-health-alliance","Tennessee","TN","Brentwood","Nashville",286,4218180,"Insurance",2
"1499",26145,1499,19,"PriorityOne Group","priorityone-group","New Jersey","NJ","Rutherford","New York City",286,3442720,"Health",1
"1500",25089,1500,9,"Xpert Technologies","xpert-technologies","Michigan","MI","Sterling Heights","Detroit",286,2094220,"IT Services",1
"1501",21220,1501,8,"BookPal","bookpal","California","CA","Irvine","Los Angeles",286,5009011,"Consumer Products & Services",3
"1502",23258,1502,1299,"Stratosphere Quality","stratosphere-quality","Indiana","IN","Fishers","Indianapolis IN",286,80646568,"Manufacturing",2
"1503",26270,1503,362,"Canary","canary","Colorado","CO","Denver","Denver",285,99391340,"Energy",1
"1504",25468,1504,62,"Peloton","peloton","Massachusetts","MA","Boston","Boston",285,12241453,"IT Services",1
"1505",19500,1505,150,"Tista Science and Technology","tista-science-and-technology","Maryland","MD","Rockville","Washington DC",285,21661625,"Government Services",4
"1506",2658,1506,91,"SADA Systems","sada-systems","California","CA","North Hollywood","Los Angeles",285,28404617,"IT Services",7
"1507",23234,1507,8,"Spot Freight","spot-freight","Indiana","IN","Indianapolis","Indianapolis IN",284,21183154,"Logistics & Transportation",2
"1508",17352,1508,8,"Sundia","sundia","California","CA","Orinda","San Francisco",284,39140430,"Food & Beverage",5
"1509",21893,1509,14,"Stimulant","stimulant","California","CA","San Francisco","San Francisco",284,4749925,"Software",3
"1510",25422,1510,13,"Professional Consulting","professional-consulting","Minnesota","MN","Edina","Minneapolis",283,2711379,"IT Services",1
"1511",21909,1511,425,"Datavail","datavail","Colorado","CO","Broomfield","Denver",283,24036927,"IT Services",3
"1512",23804,1512,43,"The Royster Group","the-royster-group","Georgia","GA","Atlanta","Atlanta",283,8796514,"Human Resources",2
"1513",23435,1513,82,"Redhorse","redhorse","California","CA","San Diego","San Diego",283,8204095,"Engineering",2
"1514",24875,1514,101,"IHRC","ihrc","Georgia","GA","Atlanta","Atlanta",283,8638525,"Health",1
"1515",26287,1515,64,"Celigo","celigo","California","CA","Redwood City","San Francisco",283,6302000,"Software",1
"1516",26410,1516,37,"McWire Electric","mcwire-electric","California","CA","El Cajon","San Diego",283,3162282,"Construction",1
"1517",23597,1517,21,"Copious","copious","Oregon","OR","Portland","Portland OR",283,4001861,"Advertising & Marketing",2
"1518",9584,1518,26,"Walker-Miller Energy Services","walker-miller-energy-services","Michigan","MI","Detroit","Detroit",283,3203259,"Energy",2
"1519",23336,1519,27,"Zivelo","zivelo","Arizona","AZ","Scottsdale","Phoenix",283,11688717,"Computer Hardware",2
"1520",537,1520,193,"Rimm-Kaufman Group","rimm-kaufman-group","Virginia","VA","Charlottesville","Charlottesville VA",282,22285853,"Advertising & Marketing",4
"1521",23512,1521,28,"Spartina 449","spartina-449","South Carolina","SC","Hilton Head Island","Hilton Head Island-Beaufort SC",281,12655775,"Retail",2
"1522",25026,1522,19,"Cogistix","cogistix","Ohio","OH","Boardman","Youngstown-Warren-Boardman OH-PA",281,2810695,"Software",1
"1523",24886,1523,23,"Core Business Services","core-business-services","Oregon","OR","Medford","Medford OR",280,2475464,"IT Services",1
"1524",19710,1524,75,"United Global Technologies","united-global-technologies","North Carolina","NC","Charlotte","Charlotte",280,9236951,"IT Services",4
"1525",46,1525,32,"Royal Buying Group","royal-buying-group","Illinois","IL","Lisle","Chicago",280,368744342,"Advertising & Marketing",9
"1526",2351,1526,115,"Litigation Services","litigation-services","Nevada","NV","Las Vegas","Las Vegas-Paradise NV",280,33583346,"Business Products & Services",4
